"StationCode","DateFormatted","DateTimeFormatted","Sal","DO_pct"
"apalmwq",2017-06-22,2017-06-22 19:30:00,0.1,62.4
"apalmwq",2017-06-22,2017-06-22 19:45:00,0.1,63.1
"apalmwq",2017-06-22,2017-06-22 20:00:00,0.1,64
"apalmwq",2017-06-22,2017-06-22 20:15:00,0.1,64.3
"apalmwq",2017-06-22,2017-06-22 20:30:00,0.1,64.5
"apalmwq",2017-06-22,2017-06-22 20:45:00,0.1,64.7
"apalmwq",2017-06-22,2017-06-22 21:00:00,0.1,64.4
"apalmwq",2017-06-22,2017-06-22 21:15:00,0.1,64.2
"apalmwq",2017-06-22,2017-06-22 21:30:00,0.1,63.8
"apalmwq",2017-06-22,2017-06-22 21:45:00,0.1,63.5
"apalmwq",2017-06-22,2017-06-22 22:00:00,0.1,62.9
"apalmwq",2017-06-22,2017-06-22 22:15:00,0.1,62.4
"apalmwq",2017-06-22,2017-06-22 22:30:00,0.1,62.1
"apalmwq",2017-06-22,2017-06-22 22:45:00,0.1,61.9
"apalmwq",2017-06-22,2017-06-22 23:00:00,0.1,61.8
"apalmwq",2017-06-22,2017-06-22 23:15:00,0.1,61.9
"apalmwq",2017-06-22,2017-06-22 23:30:00,0.1,61.9
"apalmwq",2017-06-22,2017-06-22 23:45:00,0.1,62
"apalmwq",2017-06-23,2017-06-23 00:00:00,0.1,62.1
"apalmwq",2017-06-23,2017-06-23 00:15:00,0.1,62.2
"apalmwq",2017-06-23,2017-06-23 00:30:00,0.1,62.3
"apalmwq",2017-06-23,2017-06-23 00:45:00,0.1,62.5
"apalmwq",2017-06-23,2017-06-23 01:00:00,0.1,62.4
"apalmwq",2017-06-23,2017-06-23 01:15:00,0.1,62.6
"apalmwq",2017-06-23,2017-06-23 01:30:00,0.1,62.6
"apalmwq",2017-06-23,2017-06-23 01:45:00,0.1,62.7
"apalmwq",2017-06-23,2017-06-23 02:00:00,0.1,62.9
"apalmwq",2017-06-23,2017-06-23 02:15:00,0.1,62.8
"apalmwq",2017-06-23,2017-06-23 02:30:00,0.1,62.2
"apalmwq",2017-06-23,2017-06-23 02:45:00,0.1,61.7
"apalmwq",2017-06-23,2017-06-23 03:00:00,0.1,60.8
"apalmwq",2017-06-23,2017-06-23 03:15:00,0.1,59.8
"apalmwq",2017-06-23,2017-06-23 03:30:00,0.1,57.1
"apalmwq",2017-06-23,2017-06-23 03:45:00,0.1,58.7
"apalmwq",2017-06-23,2017-06-23 04:00:00,0.1,59.4
"apalmwq",2017-06-23,2017-06-23 04:15:00,0.1,59.8
"apalmwq",2017-06-23,2017-06-23 04:30:00,0.1,61.4
"apalmwq",2017-06-23,2017-06-23 04:45:00,0.1,62.4
"apalmwq",2017-06-23,2017-06-23 05:00:00,0.1,62.7
"apalmwq",2017-06-23,2017-06-23 05:15:00,0.1,63.4
"apalmwq",2017-06-23,2017-06-23 05:30:00,0.1,63.6
"apalmwq",2017-06-23,2017-06-23 05:45:00,0.1,63.7
"apalmwq",2017-06-23,2017-06-23 06:00:00,0.1,63.7
"apalmwq",2017-06-23,2017-06-23 06:15:00,0.1,63.5
"apalmwq",2017-06-23,2017-06-23 06:30:00,0.1,63.4
"apalmwq",2017-06-23,2017-06-23 06:45:00,0.1,62.9
"apalmwq",2017-06-23,2017-06-23 07:00:00,0.1,62.8
"apalmwq",2017-06-23,2017-06-23 07:15:00,0.1,62.5
"apalmwq",2017-06-23,2017-06-23 07:30:00,0.1,61.9
"apalmwq",2017-06-23,2017-06-23 07:45:00,0.1,62
"apalmwq",2017-06-23,2017-06-23 08:00:00,0.1,61
"apalmwq",2017-06-23,2017-06-23 08:15:00,0.1,60.7
"apalmwq",2017-06-23,2017-06-23 08:30:00,0.1,60.2
"apalmwq",2017-06-23,2017-06-23 08:45:00,0.1,60.4
"apalmwq",2017-06-23,2017-06-23 09:00:00,0.1,60.8
"apalmwq",2017-06-23,2017-06-23 09:15:00,0.1,60.3
"apalmwq",2017-06-23,2017-06-23 09:30:00,0.1,61.1
"apalmwq",2017-06-23,2017-06-23 09:45:00,0.1,61.1
"apalmwq",2017-06-23,2017-06-23 10:00:00,0.1,62.1
"apalmwq",2017-06-23,2017-06-23 10:15:00,0.1,64
"apalmwq",2017-06-23,2017-06-23 10:30:00,0.1,64.7
"apalmwq",2017-06-23,2017-06-23 10:45:00,0.1,64.8
"apalmwq",2017-06-23,2017-06-23 11:00:00,0.1,65.5
"apalmwq",2017-06-23,2017-06-23 11:15:00,0.1,65.7
"apalmwq",2017-06-23,2017-06-23 11:30:00,0.1,65.5
"apalmwq",2017-06-23,2017-06-23 11:45:00,0.1,65
"apalmwq",2017-06-23,2017-06-23 12:00:00,0.1,62.9
"apalmwq",2017-06-23,2017-06-23 12:15:00,0.1,60.7
"apalmwq",2017-06-23,2017-06-23 12:30:00,0.1,61.8
"apalmwq",2017-06-23,2017-06-23 12:45:00,0.1,60.8
"apalmwq",2017-06-23,2017-06-23 13:00:00,0.1,60.3
"apalmwq",2017-06-23,2017-06-23 13:15:00,0.1,61.4
"apalmwq",2017-06-23,2017-06-23 13:30:00,0.1,60.4
"apalmwq",2017-06-23,2017-06-23 13:45:00,0.1,60
"apalmwq",2017-06-23,2017-06-23 14:00:00,0.1,59.6
"apalmwq",2017-06-23,2017-06-23 14:15:00,0.1,59.4
"apalmwq",2017-06-23,2017-06-23 14:30:00,0.1,53.6
"apalmwq",2017-06-23,2017-06-23 14:45:00,0.1,62.7
"apalmwq",2017-06-23,2017-06-23 15:00:00,0.1,65
"apalmwq",2017-06-23,2017-06-23 15:15:00,0.1,66
"apalmwq",2017-06-23,2017-06-23 15:30:00,0.1,66.2
"apalmwq",2017-06-23,2017-06-23 15:45:00,0.1,68.4
"apalmwq",2017-06-23,2017-06-23 16:00:00,0.1,68.2
"apalmwq",2017-06-23,2017-06-23 16:15:00,0.1,69.5
"apalmwq",2017-06-23,2017-06-23 16:30:00,0.1,69.3
"apalmwq",2017-06-23,2017-06-23 16:45:00,0.1,68.8
"apalmwq",2017-06-23,2017-06-23 17:00:00,0.1,68.6
"apalmwq",2017-06-23,2017-06-23 17:15:00,0.1,68.9
"apalmwq",2017-06-23,2017-06-23 17:30:00,0.1,68.2
"apalmwq",2017-06-23,2017-06-23 17:45:00,0.1,68.1
"apalmwq",2017-06-23,2017-06-23 18:00:00,0.1,67.5
"apalmwq",2017-06-23,2017-06-23 18:15:00,0.1,66.5
"apalmwq",2017-06-23,2017-06-23 18:30:00,0.1,66.3
"apalmwq",2017-06-23,2017-06-23 18:45:00,0.1,65.8
"apalmwq",2017-06-23,2017-06-23 19:00:00,0.1,65.6
"apalmwq",2017-06-23,2017-06-23 19:15:00,0.1,66
"apalmwq",2017-06-23,2017-06-23 19:30:00,0.1,66.4
"apalmwq",2017-06-23,2017-06-23 19:45:00,0.1,66.7
"apalmwq",2017-06-23,2017-06-23 20:00:00,0.1,66.9
"apalmwq",2017-06-23,2017-06-23 20:15:00,0.1,66.8
"apalmwq",2017-06-23,2017-06-23 20:30:00,0.1,66.7
"apalmwq",2017-06-23,2017-06-23 20:45:00,0.1,66.6
"apalmwq",2017-06-23,2017-06-23 21:00:00,0.1,66.4
"apalmwq",2017-06-23,2017-06-23 21:15:00,0.1,66.2
"apalmwq",2017-06-23,2017-06-23 21:30:00,0.1,66
"apalmwq",2017-06-23,2017-06-23 21:45:00,0.1,65.6
"apalmwq",2017-06-23,2017-06-23 22:00:00,0.1,65.5
"apalmwq",2017-06-23,2017-06-23 22:15:00,0.1,65.3
"apalmwq",2017-06-23,2017-06-23 22:30:00,0.1,65.2
"apalmwq",2017-06-23,2017-06-23 22:45:00,0.1,64.9
"apalmwq",2017-06-23,2017-06-23 23:00:00,0.1,64.8
"apalmwq",2017-06-23,2017-06-23 23:15:00,0.1,64.7
"apalmwq",2017-06-23,2017-06-23 23:30:00,0.1,64.7
"apalmwq",2017-06-23,2017-06-23 23:45:00,0.1,64.7
"apalmwq",2017-06-24,2017-06-24 00:00:00,0.1,64.6
"apalmwq",2017-06-24,2017-06-24 00:15:00,0.1,64.9
"apalmwq",2017-06-24,2017-06-24 00:30:00,0.1,64.9
"apalmwq",2017-06-24,2017-06-24 00:45:00,0.1,64.9
"apalmwq",2017-06-24,2017-06-24 01:00:00,0.1,65
"apalmwq",2017-06-24,2017-06-24 01:15:00,0.1,64.9
"apalmwq",2017-06-24,2017-06-24 01:30:00,0.1,64.8
"apalmwq",2017-06-24,2017-06-24 01:45:00,0.1,64.8
"apalmwq",2017-06-24,2017-06-24 02:00:00,0.1,64.7
"apalmwq",2017-06-24,2017-06-24 02:15:00,0.1,64
"apalmwq",2017-06-24,2017-06-24 02:30:00,0.1,64.2
"apalmwq",2017-06-24,2017-06-24 02:45:00,0.1,63.6
"apalmwq",2017-06-24,2017-06-24 03:00:00,0.1,63.3
"apalmwq",2017-06-24,2017-06-24 03:15:00,0.1,62.7
"apalmwq",2017-06-24,2017-06-24 03:30:00,0.1,63.2
"apalmwq",2017-06-24,2017-06-24 03:45:00,0.1,62
"apalmwq",2017-06-24,2017-06-24 04:00:00,0.1,62
"apalmwq",2017-06-24,2017-06-24 04:15:00,0.1,60
"apalmwq",2017-06-24,2017-06-24 04:30:00,0.1,61.5
"apalmwq",2017-06-24,2017-06-24 04:45:00,0.1,61.1
"apalmwq",2017-06-24,2017-06-24 05:00:00,0.1,61.9
"apalmwq",2017-06-24,2017-06-24 05:15:00,0.1,62.5
"apalmwq",2017-06-24,2017-06-24 05:30:00,0.1,61.6
"apalmwq",2017-06-24,2017-06-24 05:45:00,0.1,63.1
"apalmwq",2017-06-24,2017-06-24 06:00:00,0.1,63.8
"apalmwq",2017-06-24,2017-06-24 06:15:00,0.1,63.8
"apalmwq",2017-06-24,2017-06-24 06:30:00,0.1,63.8
"apalmwq",2017-06-24,2017-06-24 06:45:00,0.1,63.8
"apalmwq",2017-06-24,2017-06-24 07:00:00,0.1,63.5
"apalmwq",2017-06-24,2017-06-24 07:15:00,0.1,63.3
"apalmwq",2017-06-24,2017-06-24 07:30:00,0.1,63.1
"apalmwq",2017-06-24,2017-06-24 07:45:00,0.1,62.2
"apalmwq",2017-06-24,2017-06-24 08:00:00,0.1,61.7
"apalmwq",2017-06-24,2017-06-24 08:15:00,0.1,60.9
"apalmwq",2017-06-24,2017-06-24 08:30:00,0.1,60.5
"apalmwq",2017-06-24,2017-06-24 08:45:00,0.1,60.4
"apalmwq",2017-06-24,2017-06-24 09:00:00,0.1,60.1
"apalmwq",2017-06-24,2017-06-24 09:15:00,0.1,60.8
"apalmwq",2017-06-24,2017-06-24 09:30:00,0.1,61
"apalmwq",2017-06-24,2017-06-24 09:45:00,0.1,61.3
"apalmwq",2017-06-24,2017-06-24 10:00:00,0.1,61.9
"apalmwq",2017-06-24,2017-06-24 10:15:00,0.1,62.6
"apalmwq",2017-06-24,2017-06-24 10:30:00,0.1,63.4
"apalmwq",2017-06-24,2017-06-24 10:45:00,0.1,64.1
"apalmwq",2017-06-24,2017-06-24 11:00:00,0.1,64.4
"apalmwq",2017-06-24,2017-06-24 11:15:00,0.1,64.8
"apalmwq",2017-06-24,2017-06-24 11:30:00,0.1,65.7
"apalmwq",2017-06-24,2017-06-24 11:45:00,0.1,66.1
"apalmwq",2017-06-24,2017-06-24 12:00:00,0.1,66.1
"apalmwq",2017-06-24,2017-06-24 12:15:00,0.1,66.3
"apalmwq",2017-06-24,2017-06-24 12:30:00,0.1,66.7
"apalmwq",2017-06-24,2017-06-24 12:45:00,0.1,66.4
"apalmwq",2017-06-24,2017-06-24 13:00:00,0.1,66.7
"apalmwq",2017-06-24,2017-06-24 13:15:00,0.1,65.7
"apalmwq",2017-06-24,2017-06-24 13:30:00,0.1,64.8
"apalmwq",2017-06-24,2017-06-24 13:45:00,0.1,59.5
"apalmwq",2017-06-24,2017-06-24 14:00:00,0.1,59.7
"apalmwq",2017-06-24,2017-06-24 14:15:00,0.1,61.3
"apalmwq",2017-06-24,2017-06-24 14:30:00,0.1,53.5
"apalmwq",2017-06-24,2017-06-24 14:45:00,0.1,48.1
"apalmwq",2017-06-24,2017-06-24 15:00:00,0.1,45.9
"apalmwq",2017-06-24,2017-06-24 15:15:00,0.1,56.9
"apalmwq",2017-06-24,2017-06-24 15:30:00,0.1,61.8
"apalmwq",2017-06-24,2017-06-24 15:45:00,0.1,64.9
"apalmwq",2017-06-24,2017-06-24 16:00:00,0.1,66.2
"apalmwq",2017-06-24,2017-06-24 16:15:00,0.1,67.7
"apalmwq",2017-06-24,2017-06-24 16:30:00,0.1,69
"apalmwq",2017-06-24,2017-06-24 16:45:00,0.1,71.4
"apalmwq",2017-06-24,2017-06-24 17:00:00,0.1,72.1
"apalmwq",2017-06-24,2017-06-24 17:15:00,0.1,71.7
"apalmwq",2017-06-24,2017-06-24 17:30:00,0.1,71.9
"apalmwq",2017-06-24,2017-06-24 17:45:00,0.1,71.8
"apalmwq",2017-06-24,2017-06-24 18:00:00,0.1,71
"apalmwq",2017-06-24,2017-06-24 18:15:00,0.1,70.4
"apalmwq",2017-06-24,2017-06-24 18:30:00,0.1,70.2
"apalmwq",2017-06-24,2017-06-24 18:45:00,0.1,69
"apalmwq",2017-06-24,2017-06-24 19:00:00,0.1,67.7
"apalmwq",2017-06-24,2017-06-24 19:15:00,0.1,67.6
"apalmwq",2017-06-24,2017-06-24 19:30:00,0.1,67.4
"apalmwq",2017-06-24,2017-06-24 19:45:00,0.1,67.4
"apalmwq",2017-06-24,2017-06-24 20:00:00,0.1,68.2
"apalmwq",2017-06-24,2017-06-24 20:15:00,0.1,68.4
"apalmwq",2017-06-24,2017-06-24 20:30:00,0.1,68.2
"apalmwq",2017-06-24,2017-06-24 20:45:00,0.1,68.6
"apalmwq",2017-06-24,2017-06-24 21:00:00,0.1,68.6
"apalmwq",2017-06-24,2017-06-24 21:15:00,0.1,68.7
"apalmwq",2017-06-24,2017-06-24 21:30:00,0.1,68.5
"apalmwq",2017-06-24,2017-06-24 21:45:00,0.1,68.3
"apalmwq",2017-06-24,2017-06-24 22:00:00,0.1,68.3
"apalmwq",2017-06-24,2017-06-24 22:15:00,0.1,68
"apalmwq",2017-06-24,2017-06-24 22:30:00,0.1,67.9
"apalmwq",2017-06-24,2017-06-24 22:45:00,0.1,67.7
"apalmwq",2017-06-24,2017-06-24 23:00:00,0.1,67.7
"apalmwq",2017-06-24,2017-06-24 23:15:00,0.1,67.5
"apalmwq",2017-06-24,2017-06-24 23:30:00,0.1,67.4
"apalmwq",2017-06-24,2017-06-24 23:45:00,0.1,67.1
"apalmwq",2017-06-25,2017-06-25 00:00:00,0.1,67.1
"apalmwq",2017-06-25,2017-06-25 00:15:00,0.1,67.1
"apalmwq",2017-06-25,2017-06-25 00:30:00,0.1,67.2
"apalmwq",2017-06-25,2017-06-25 00:45:00,0.1,67.1
"apalmwq",2017-06-25,2017-06-25 01:00:00,0.1,67.3
"apalmwq",2017-06-25,2017-06-25 01:15:00,0.1,67.1
"apalmwq",2017-06-25,2017-06-25 01:30:00,0.1,67.3
"apalmwq",2017-06-25,2017-06-25 01:45:00,0.1,67.1
"apalmwq",2017-06-25,2017-06-25 02:00:00,0.1,66.9
"apalmwq",2017-06-25,2017-06-25 02:15:00,0.1,66.7
"apalmwq",2017-06-25,2017-06-25 02:30:00,0.1,65.5
"apalmwq",2017-06-25,2017-06-25 02:45:00,0.1,66
"apalmwq",2017-06-25,2017-06-25 03:00:00,0.1,65.9
"apalmwq",2017-06-25,2017-06-25 03:15:00,0.1,66.1
"apalmwq",2017-06-25,2017-06-25 03:30:00,0.1,66
"apalmwq",2017-06-25,2017-06-25 03:45:00,0.1,65.9
"apalmwq",2017-06-25,2017-06-25 04:00:00,0.1,65.5
"apalmwq",2017-06-25,2017-06-25 04:15:00,0.1,65
"apalmwq",2017-06-25,2017-06-25 04:30:00,0.1,64.6
"apalmwq",2017-06-25,2017-06-25 04:45:00,0.1,61.9
"apalmwq",2017-06-25,2017-06-25 05:00:00,0.1,58.6
"apalmwq",2017-06-25,2017-06-25 05:15:00,0.1,63.9
"apalmwq",2017-06-25,2017-06-25 05:30:00,0.1,63.6
"apalmwq",2017-06-25,2017-06-25 05:45:00,0.1,64
"apalmwq",2017-06-25,2017-06-25 06:00:00,0.1,63.4
"apalmwq",2017-06-25,2017-06-25 06:15:00,0.1,64.2
"apalmwq",2017-06-25,2017-06-25 06:30:00,0.1,63.7
"apalmwq",2017-06-25,2017-06-25 06:45:00,0.1,63.9
"apalmwq",2017-06-25,2017-06-25 07:00:00,0.1,63.6
"apalmwq",2017-06-25,2017-06-25 07:15:00,0.1,65.2
"apalmwq",2017-06-25,2017-06-25 07:30:00,0.1,65.3
"apalmwq",2017-06-25,2017-06-25 07:45:00,0.1,65.3
"apalmwq",2017-06-25,2017-06-25 08:00:00,0.1,65.3
"apalmwq",2017-06-25,2017-06-25 08:15:00,0.1,65.3
"apalmwq",2017-06-25,2017-06-25 08:30:00,0.1,65.2
"apalmwq",2017-06-25,2017-06-25 08:45:00,0.1,64.7
"apalmwq",2017-06-25,2017-06-25 09:00:00,0.1,64.4
"apalmwq",2017-06-25,2017-06-25 09:15:00,0.1,63.9
"apalmwq",2017-06-25,2017-06-25 09:30:00,0.1,63.7
"apalmwq",2017-06-25,2017-06-25 09:45:00,0.1,63.7
"apalmwq",2017-06-25,2017-06-25 10:00:00,0.1,64.7
"apalmwq",2017-06-25,2017-06-25 10:15:00,0.1,65.3
"apalmwq",2017-06-25,2017-06-25 10:30:00,0.1,65.6
"apalmwq",2017-06-25,2017-06-25 10:45:00,0.1,66.6
"apalmwq",2017-06-25,2017-06-25 11:00:00,0.1,67.3
"apalmwq",2017-06-25,2017-06-25 11:15:00,0.1,67.5
"apalmwq",2017-06-25,2017-06-25 11:30:00,0.1,68.1
"apalmwq",2017-06-25,2017-06-25 11:45:00,0.1,68.3
"apalmwq",2017-06-25,2017-06-25 12:00:00,0.1,68.8
"apalmwq",2017-06-25,2017-06-25 12:15:00,0.1,68.4
"apalmwq",2017-06-25,2017-06-25 12:30:00,0.1,69.4
"apalmwq",2017-06-25,2017-06-25 12:45:00,0.1,69.4
"apalmwq",2017-06-25,2017-06-25 13:00:00,0.1,70
"apalmwq",2017-06-25,2017-06-25 13:15:00,0.1,69.7
"apalmwq",2017-06-25,2017-06-25 13:30:00,0.1,69.8
"apalmwq",2017-06-25,2017-06-25 13:45:00,0.1,69.9
"apalmwq",2017-06-25,2017-06-25 14:00:00,0.1,69
"apalmwq",2017-06-25,2017-06-25 14:15:00,0.1,67.7
"apalmwq",2017-06-25,2017-06-25 14:30:00,0.1,66
"apalmwq",2017-06-25,2017-06-25 14:45:00,0.1,65.2
"apalmwq",2017-06-25,2017-06-25 15:00:00,0.1,63.7
"apalmwq",2017-06-25,2017-06-25 15:15:00,0.1,63.8
"apalmwq",2017-06-25,2017-06-25 15:30:00,0.1,64.2
"apalmwq",2017-06-25,2017-06-25 15:45:00,0.1,64.9
"apalmwq",2017-06-25,2017-06-25 16:00:00,0.1,67.6
"apalmwq",2017-06-25,2017-06-25 16:15:00,0.1,68.4
"apalmwq",2017-06-25,2017-06-25 16:30:00,0.1,69.3
"apalmwq",2017-06-25,2017-06-25 16:45:00,0.1,70
"apalmwq",2017-06-25,2017-06-25 17:00:00,0.1,71
"apalmwq",2017-06-25,2017-06-25 17:15:00,0.1,71.8
"apalmwq",2017-06-25,2017-06-25 17:30:00,0.1,72.2
"apalmwq",2017-06-25,2017-06-25 17:45:00,0.1,71.9
"apalmwq",2017-06-25,2017-06-25 18:00:00,0.1,71.6
"apalmwq",2017-06-25,2017-06-25 18:15:00,0.1,72.1
"apalmwq",2017-06-25,2017-06-25 18:30:00,0.1,71.6
"apalmwq",2017-06-25,2017-06-25 18:45:00,0.1,71.9
"apalmwq",2017-06-25,2017-06-25 19:00:00,0.1,71.4
"apalmwq",2017-06-25,2017-06-25 19:15:00,0.1,70.4
"apalmwq",2017-06-25,2017-06-25 19:30:00,0.1,69.6
"apalmwq",2017-06-25,2017-06-25 19:45:00,0.1,68.3
"apalmwq",2017-06-25,2017-06-25 20:00:00,0.1,68
"apalmwq",2017-06-25,2017-06-25 20:15:00,0.1,68
"apalmwq",2017-06-25,2017-06-25 20:30:00,0.1,68.7
"apalmwq",2017-06-25,2017-06-25 20:45:00,0.1,69.4
"apalmwq",2017-06-25,2017-06-25 21:00:00,0.1,70.2
"apalmwq",2017-06-25,2017-06-25 21:15:00,0.1,70.2
"apalmwq",2017-06-25,2017-06-25 21:30:00,0.1,70.5
"apalmwq",2017-06-25,2017-06-25 21:45:00,0.1,70.8
"apalmwq",2017-06-25,2017-06-25 22:00:00,0.1,71.8
"apalmwq",2017-06-25,2017-06-25 22:15:00,0.1,71.8
"apalmwq",2017-06-25,2017-06-25 22:30:00,0.1,71.6
"apalmwq",2017-06-25,2017-06-25 22:45:00,0.1,71.7
"apalmwq",2017-06-25,2017-06-25 23:00:00,0.1,71.4
"apalmwq",2017-06-25,2017-06-25 23:15:00,0.1,70.7
"apalmwq",2017-06-25,2017-06-25 23:30:00,0.1,70.3
"apalmwq",2017-06-25,2017-06-25 23:45:00,0.1,70.2
"apalmwq",2017-06-26,2017-06-26 00:00:00,0.1,70
"apalmwq",2017-06-26,2017-06-26 00:15:00,0.1,69.6
"apalmwq",2017-06-26,2017-06-26 00:30:00,0.1,69.7
"apalmwq",2017-06-26,2017-06-26 00:45:00,0.1,69.7
"apalmwq",2017-06-26,2017-06-26 01:00:00,0.1,69.4
"apalmwq",2017-06-26,2017-06-26 01:15:00,0.1,69.3
"apalmwq",2017-06-26,2017-06-26 01:30:00,0.1,69.2
"apalmwq",2017-06-26,2017-06-26 01:45:00,0.1,69
"apalmwq",2017-06-26,2017-06-26 02:00:00,0.1,69
"apalmwq",2017-06-26,2017-06-26 02:15:00,0.1,68.8
"apalmwq",2017-06-26,2017-06-26 02:30:00,0.1,68.7
"apalmwq",2017-06-26,2017-06-26 02:45:00,0.1,68.2
"apalmwq",2017-06-26,2017-06-26 03:00:00,0.1,68.3
"apalmwq",2017-06-26,2017-06-26 03:15:00,0.1,68.2
"apalmwq",2017-06-26,2017-06-26 03:30:00,0.1,67.8
"apalmwq",2017-06-26,2017-06-26 03:45:00,0.1,68.1
"apalmwq",2017-06-26,2017-06-26 04:00:00,0.1,67.7
"apalmwq",2017-06-26,2017-06-26 04:15:00,0.1,67.1
"apalmwq",2017-06-26,2017-06-26 04:30:00,0.1,66.6
"apalmwq",2017-06-26,2017-06-26 04:45:00,0.1,66
"apalmwq",2017-06-26,2017-06-26 05:00:00,0.1,66.2
"apalmwq",2017-06-26,2017-06-26 05:15:00,0.1,66.5
"apalmwq",2017-06-26,2017-06-26 05:30:00,0.1,65.7
"apalmwq",2017-06-26,2017-06-26 05:45:00,0.1,65.6
"apalmwq",2017-06-26,2017-06-26 06:00:00,0.1,65.8
"apalmwq",2017-06-26,2017-06-26 06:15:00,0.1,65
"apalmwq",2017-06-26,2017-06-26 06:30:00,0.1,65.2
"apalmwq",2017-06-26,2017-06-26 06:45:00,0.1,64.6
"apalmwq",2017-06-26,2017-06-26 07:00:00,0.1,65.2
"apalmwq",2017-06-26,2017-06-26 07:15:00,0.1,65.2
"apalmwq",2017-06-26,2017-06-26 07:30:00,0.1,65.5
"apalmwq",2017-06-26,2017-06-26 07:45:00,0.1,65.4
"apalmwq",2017-06-26,2017-06-26 08:00:00,0.1,66.1
"apalmwq",2017-06-26,2017-06-26 08:15:00,0.1,66.3
"apalmwq",2017-06-26,2017-06-26 08:30:00,0.1,66.3
"apalmwq",2017-06-26,2017-06-26 08:45:00,0.1,66.2
"apalmwq",2017-06-26,2017-06-26 09:00:00,0.1,66.5
"apalmwq",2017-06-26,2017-06-26 09:15:00,0.1,66.6
"apalmwq",2017-06-26,2017-06-26 09:30:00,0.1,66.5
"apalmwq",2017-06-26,2017-06-26 09:45:00,0.1,66.4
"apalmwq",2017-06-26,2017-06-26 10:00:00,0.1,66.5
"apalmwq",2017-06-26,2017-06-26 10:15:00,0.1,66.9
"apalmwq",2017-06-26,2017-06-26 10:30:00,0.1,66.5
"apalmwq",2017-06-26,2017-06-26 10:45:00,0.1,67.1
"apalmwq",2017-06-26,2017-06-26 11:00:00,0.1,67.5
"apalmwq",2017-06-26,2017-06-26 11:15:00,0.1,68
"apalmwq",2017-06-26,2017-06-26 11:30:00,0.1,68.6
"apalmwq",2017-06-26,2017-06-26 11:45:00,0.1,69
"apalmwq",2017-06-26,2017-06-26 12:00:00,0.1,69.1
"apalmwq",2017-06-26,2017-06-26 12:15:00,0.1,69.3
"apalmwq",2017-06-26,2017-06-26 12:30:00,0.1,69.5
"apalmwq",2017-06-26,2017-06-26 12:45:00,0.1,69.8
"apalmwq",2017-06-26,2017-06-26 13:00:00,0.1,69.7
"apalmwq",2017-06-26,2017-06-26 13:15:00,0.1,69
"apalmwq",2017-06-26,2017-06-26 13:30:00,0.1,69.2
"apalmwq",2017-06-26,2017-06-26 13:45:00,0.1,69.1
"apalmwq",2017-06-26,2017-06-26 14:00:00,0.1,69
"apalmwq",2017-06-26,2017-06-26 14:15:00,0.1,68.2
"apalmwq",2017-06-26,2017-06-26 14:30:00,0.1,69.2
"apalmwq",2017-06-26,2017-06-26 14:45:00,0.1,68.8
"apalmwq",2017-06-26,2017-06-26 15:00:00,0.1,66.8
"apalmwq",2017-06-26,2017-06-26 15:15:00,0.1,65
"apalmwq",2017-06-26,2017-06-26 15:30:00,0.1,64.9
"apalmwq",2017-06-26,2017-06-26 15:45:00,0.1,66.1
"apalmwq",2017-06-26,2017-06-26 16:00:00,0.1,63
"apalmwq",2017-06-26,2017-06-26 16:15:00,0.1,57.1
"apalmwq",2017-06-26,2017-06-26 16:30:00,0.1,60.8
"apalmwq",2017-06-26,2017-06-26 16:45:00,0.1,68.7
"apalmwq",2017-06-26,2017-06-26 17:00:00,0.1,68.5
"apalmwq",2017-06-26,2017-06-26 17:15:00,0.1,68.6
"apalmwq",2017-06-26,2017-06-26 17:30:00,0.1,69.4
"apalmwq",2017-06-26,2017-06-26 17:45:00,0.1,69.7
"apalmwq",2017-06-26,2017-06-26 18:00:00,0.1,69.8
"apalmwq",2017-06-26,2017-06-26 18:15:00,0.1,69.8
"apalmwq",2017-06-26,2017-06-26 18:30:00,0.1,69.7
"apalmwq",2017-06-26,2017-06-26 18:45:00,0.1,69.5
"apalmwq",2017-06-26,2017-06-26 19:00:00,0.1,69.2
"apalmwq",2017-06-26,2017-06-26 19:15:00,0.1,68.5
"apalmwq",2017-06-26,2017-06-26 19:30:00,0.1,68
"apalmwq",2017-06-26,2017-06-26 19:45:00,0.1,66.9
"apalmwq",2017-06-26,2017-06-26 20:00:00,0.1,65.6
"apalmwq",2017-06-26,2017-06-26 20:15:00,0.1,64.2
"apalmwq",2017-06-26,2017-06-26 20:30:00,0.1,63.5
"apalmwq",2017-06-26,2017-06-26 20:45:00,0.1,62.1
"apalmwq",2017-06-26,2017-06-26 21:00:00,0.1,63.5
"apalmwq",2017-06-26,2017-06-26 21:15:00,0.1,63.7
"apalmwq",2017-06-26,2017-06-26 21:30:00,0.1,64.7
"apalmwq",2017-06-26,2017-06-26 21:45:00,0.1,65.3
"apalmwq",2017-06-26,2017-06-26 22:00:00,0.1,65.5
"apalmwq",2017-06-26,2017-06-26 22:15:00,0.1,65.4
"apalmwq",2017-06-26,2017-06-26 22:30:00,0.1,65.9
"apalmwq",2017-06-26,2017-06-26 22:45:00,0.1,65.8
"apalmwq",2017-06-26,2017-06-26 23:00:00,0.1,65.6
"apalmwq",2017-06-26,2017-06-26 23:15:00,0.1,65.7
"apalmwq",2017-06-26,2017-06-26 23:30:00,0.1,65.6
